"","n","min","model","pval","simslope","slope"
"log10(adult_weight)4901",91,5,"PGLSSEY",0.8,0,-3.43633137392691e-10
"14901",91,5,"Compar",0.94586682497958,0,-0.00200785336511888
"log10(adult_weight)4911",91,5,"PGLSSEY",0.75,0,-2.68857401814491e-10
"14911",91,5,"Compar",0.417310023764757,0,-0.040832181968748
"log10(adult_weight)4921",91,5,"PGLSSEY",0.6,0,4.82878646869398e-10
"14921",91,5,"Compar",0.398654311435269,0,0.0485814991623916
"log10(adult_weight)4931",90,5,"PGLSSEY",0.1,0,-2.16219788196349e-09
"14931",90,5,"Compar",0.88460535868048,0,0.00531414928858576
"log10(adult_weight)4941",90,5,"PGLSSEY",0.77,0,3.38576876413684e-10
"14941",90,5,"Compar",0.464264144867828,0,0.0251883756218136
"log10(adult_weight)4951",92,5,"PGLSSEY",0.97,0,5.61252348854909e-11
"14951",92,5,"Compar",0.590423909285539,0,0.0256226697024098
"log10(adult_weight)4961",89,5,"PGLSSEY",0.98,0,1.91396550164683e-11
"14961",89,5,"Compar",0.940593176720129,0,0.00455133230788407
"log10(adult_weight)4971",91,5,"PGLSSEY",0.63,0,6.6170972846987e-10
"14971",91,5,"Compar",0.204780620069571,0,-0.0405304381277733
"log10(adult_weight)4981",93,5,"PGLSSEY",0.062,0,2.93192278190463e-09
"14981",93,5,"Compar",0.40455903522595,0,0.0194917725192252
"log10(adult_weight)4991",90,5,"PGLSSEY",0.3,0,1.01687206250204e-09
"14991",90,5,"Compar",0.558105732676964,0,0.0181100513484154
"log10(adult_weight)5001",261,5,"PGLSSEY",0.47,0,-3.0968459428131e-10
"15001",261,5,"Compar",0.899319735090975,0,0.00365829154320974
"log10(adult_weight)5011",261,5,"PGLSSEY",0.16,0,-5.66707439717519e-10
"15011",261,5,"Compar",0.121268977342079,0,-0.0580112240072452
"log10(adult_weight)5021",261,5,"PGLSSEY",0.24,0,4.94924910805669e-10
"15021",261,5,"Compar",0.933204905910687,0,-0.00244306074370138
"log10(adult_weight)5031",261,5,"PGLSSEY",0.17,0,-6.7118281216015e-10
"15031",261,5,"Compar",0.3787714483268,0,-0.0292969459493979
"log10(adult_weight)5041",261,5,"PGLSSEY",0.027,0,-9.2229988261535e-10
"15041",261,5,"Compar",0.462851350763029,0,-0.022391844230393
"log10(adult_weight)5051",261,5,"PGLSSEY",0.62,0,1.86835293400541e-10
"15051",261,5,"Compar",0.450608587866807,0,-0.0251365052140251
"log10(adult_weight)5061",261,5,"PGLSSEY",0.54,0,-2.58239846003732e-10
"15061",261,5,"Compar",0.296549186964128,0,0.0322681929047814
"log10(adult_weight)5071",261,5,"PGLSSEY",0.35,0,3.81842297801373e-10
"15071",261,5,"Compar",0.584203610254016,0,0.0154636228227178
"log10(adult_weight)5081",261,5,"PGLSSEY",0.3,0,-4.19457958575323e-10
"15081",261,5,"Compar",0.558028560156418,0,0.0170067480503717
"log10(adult_weight)5091",261,5,"PGLSSEY",0.31,0,4.33739913836268e-10
"15091",261,5,"Compar",0.229835337443801,0,0.0427728315121869
"log10(adult_weight)5101",261,5,"PGLSSEY",0.14,0,5.7826842520637e-10
"15101",261,5,"Compar",0.942829275606849,0,0.00276664843474439
"log10(adult_weight)5111",261,5,"PGLSSEY",0.35,0,4.01839897114804e-10
"15111",261,5,"Compar",0.531851892516948,0,-0.0190761062434235
"log10(adult_weight)5121",261,5,"PGLSSEY",0.11,0,6.33025820077385e-10
"15121",261,5,"Compar",0.825127084650984,0,0.00699448434905547
"log10(adult_weight)5131",261,5,"PGLSSEY",0.8,0,-1.1017934133952e-10
"15131",261,5,"Compar",0.499657970708097,0,0.0249670766202481
"log10(adult_weight)5141",261,5,"PGLSSEY",0.016,0,1.03521313395177e-09
"15141",261,5,"Compar",0.282358748831153,0,-0.0333559642465859
"log10(adult_weight)5151",261,5,"PGLSSEY",0.84,0,-8.5630082440577e-11
"15151",261,5,"Compar",0.724628203181125,0,0.0118579965558503
"log10(adult_weight)5161",261,5,"PGLSSEY",0.14,0,-5.77271339026504e-10
"15161",261,5,"Compar",0.866751137296748,0,0.00564598881201261
"log10(adult_weight)5171",261,5,"PGLSSEY",0.11,0,6.44432321072049e-10
"15171",261,5,"Compar",0.138072801216928,0,-0.0544345272799842
"log10(adult_weight)5181",261,5,"PGLSSEY",0.15,0,-5.9934562211434e-10
"15181",261,5,"Compar",0.764775312192057,0,0.00853228029657327
"log10(adult_weight)5191",261,5,"PGLSSEY",0.62,0,2.05772928403469e-10
"15191",261,5,"Compar",0.111664958728353,0,-0.0576908340685875
"log10(adult_weight)5201",261,5,"PGLSSEY",0.74,0,-1.2784525002916e-10
"15201",261,5,"Compar",0.167988481127368,0,-0.0423434246140362
"log10(adult_weight)5211",261,5,"PGLSSEY",0.021,0,-9.93393707742725e-10
"15211",261,5,"Compar",0.984681530118875,0,0.000659111940603418
"log10(adult_weight)5221",261,5,"PGLSSEY",0.0053,0,1.13847993101636e-09
"15221",261,5,"Compar",0.117552094528846,0,-0.0487158743621445
"log10(adult_weight)5231",261,5,"PGLSSEY",0.38,0,-3.79034380861235e-10
"15231",261,5,"Compar",0.223379590662973,0,0.0350767105008289
"log10(adult_weight)5241",261,5,"PGLSSEY",0.44,0,-3.05180960117331e-10
"15241",261,5,"Compar",0.0370554701647055,0,0.0709039992317568
"log10(adult_weight)5251",261,5,"PGLSSEY",0.16,0,-6.23242109709885e-10
"15251",261,5,"Compar",0.166455307142266,0,0.0431431178236283
"log10(adult_weight)5261",261,5,"PGLSSEY",0.4,0,-3.66091668364098e-10
"15261",261,5,"Compar",0.614803628077595,0,0.0140379960856447
"log10(adult_weight)5271",261,5,"PGLSSEY",0.52,0,-2.75882021150447e-10
"15271",261,5,"Compar",0.85088834506294,0,0.00616018487191949
"log10(adult_weight)5281",261,5,"PGLSSEY",0.054,0,-8.54975721007697e-10
"15281",261,5,"Compar",0.103696700231369,0,-0.0515433970670633
"log10(adult_weight)5291",261,5,"PGLSSEY",0.53,0,-2.48617123156907e-10
"15291",261,5,"Compar",0.93630117999409,0,-0.00331466933841762
"log10(adult_weight)5301",261,5,"PGLSSEY",0.83,0,9.32100676041977e-11
"15301",261,5,"Compar",0.133191520325435,0,-0.0462937219316406
"log10(adult_weight)5311",261,5,"PGLSSEY",0.68,0,1.74448651989123e-10
"15311",261,5,"Compar",0.585353590443918,0,-0.0164772755832301
"log10(adult_weight)5321",261,5,"PGLSSEY",0.62,0,2.19022689423413e-10
"15321",261,5,"Compar",0.385033413069868,0,0.0260694518921785
"log10(adult_weight)5331",261,5,"PGLSSEY",0.76,0,-1.21119096828761e-10
"15331",261,5,"Compar",0.187412074238094,0,-0.0432815568686451
"log10(adult_weight)5341",261,5,"PGLSSEY",0.61,0,-2.15292973544409e-10
"15341",261,5,"Compar",0.790956890958392,0,0.00876601292578272
"log10(adult_weight)5351",261,5,"PGLSSEY",0.026,0,8.62100312291327e-10
"15351",261,5,"Compar",0.0818120800468272,0,-0.0624793577445653
"log10(adult_weight)5361",261,5,"PGLSSEY",0.12,0,6.0387086799242e-10
"15361",261,5,"Compar",0.92708490104334,0,-0.00353431979217955
"log10(adult_weight)5371",261,5,"PGLSSEY",0.26,0,4.72139893968078e-10
"15371",261,5,"Compar",0.773329191350092,0,-0.00809532760893417
"log10(adult_weight)5381",261,5,"PGLSSEY",0.95,0,2.66613330313699e-11
"15381",261,5,"Compar",0.369482690905454,0,0.0280775752118179
"log10(adult_weight)5391",261,5,"PGLSSEY",0.26,0,4.82017677618248e-10
"15391",261,5,"Compar",0.934193025139877,0,0.0027428445961668
"log10(adult_weight)5401",261,5,"PGLSSEY",0.84,0,9.85234043407863e-11
"15401",261,5,"Compar",0.0349320092161669,0,-0.0685787977360302
"log10(adult_weight)5411",261,5,"PGLSSEY",0.57,0,-2.38663709295105e-10
"15411",261,5,"Compar",0.639931423971371,0,0.0151243798571332
"log10(adult_weight)5421",261,5,"PGLSSEY",0.86,0,-7.13171500004721e-11
"15421",261,5,"Compar",0.30883638804545,0,-0.0325091770304278
"log10(adult_weight)5431",261,5,"PGLSSEY",0.16,0,-5.48596738873228e-10
"15431",261,5,"Compar",0.464920068519613,0,-0.0271299775073364
"log10(adult_weight)5441",261,5,"PGLSSEY",0.72,0,1.6755491151751e-10
"15441",261,5,"Compar",0.0793413805260954,0,0.0597926981355985
"log10(adult_weight)5451",261,5,"PGLSSEY",0.1,0,6.80998390693699e-10
"15451",261,5,"Compar",0.283720412793753,0,0.0394266481581047
"log10(adult_weight)5461",261,5,"PGLSSEY",0.54,0,-2.41205439953745e-10
"15461",261,5,"Compar",0.274429368305918,0,-0.038868323098435
"log10(adult_weight)5471",261,5,"PGLSSEY",0.33,0,-3.95096592972275e-10
"15471",261,5,"Compar",0.439081044345603,0,-0.0277959076789278
"log10(adult_weight)5481",261,5,"PGLSSEY",0.14,0,-6.44247071878799e-10
"15481",261,5,"Compar",0.404280478474091,0,0.0267000403251445
"log10(adult_weight)5491",261,5,"PGLSSEY",0.38,0,3.73833900869834e-10
"15491",261,5,"Compar",0.208085703222759,0,0.0400893940584077
"log10(adult_weight)5501",261,5,"PGLSSEY",0.15,0,-6.25053075205899e-10
"15501",261,5,"Compar",0.301306214886673,0,0.0329823639948832
"log10(adult_weight)5511",261,5,"PGLSSEY",0.0012,0,1.29374059826027e-09
"15511",261,5,"Compar",0.800820644938865,0,-0.00832711918299545
"log10(adult_weight)5521",261,5,"PGLSSEY",0.98,0,1.03092771778923e-11
"15521",261,5,"Compar",0.366859277327269,0,0.0268666714318653
"log10(adult_weight)5531",261,5,"PGLSSEY",0.54,0,2.4932298462429e-10
"15531",261,5,"Compar",0.0224079405825763,0,0.0790981871015162
"log10(adult_weight)5541",261,5,"PGLSSEY",0.23,0,-6.26874724686792e-10
"15541",261,5,"Compar",0.0495914830568516,0,0.0729775395880148
"log10(adult_weight)5551",261,5,"PGLSSEY",0.82,0,-9.36150324744917e-11
"15551",261,5,"Compar",0.711903809067981,0,-0.0119395939334304
"log10(adult_weight)5561",261,5,"PGLSSEY",0.59,0,-2.21684250277172e-10
"15561",261,5,"Compar",0.398968174849323,0,-0.0291284248223533
"log10(adult_weight)5571",261,5,"PGLSSEY",0.67,0,1.80877678661783e-10
"15571",261,5,"Compar",0.696410407557798,0,0.0118212237065336
"log10(adult_weight)5581",261,5,"PGLSSEY",0.18,0,-5.39866643392152e-10
"15581",261,5,"Compar",0.825313731293103,0,-0.00683846993053328
"log10(adult_weight)5591",261,5,"PGLSSEY",0.41,0,4.14906130179405e-10
"15591",261,5,"Compar",0.369232098015169,0,0.0312280878100686
"log10(adult_weight)5601",261,5,"PGLSSEY",0.072,0,7.6369574337754e-10
"15601",261,5,"Compar",0.423412519895845,0,0.022995277980145
"log10(adult_weight)5611",261,5,"PGLSSEY",0.45,0,2.98746704191162e-10
"15611",261,5,"Compar",0.993338719618088,0,-0.000278316191015371
"log10(adult_weight)5621",261,5,"PGLSSEY",0.89,0,5.98375730972619e-11
"15621",261,5,"Compar",0.0787849835921572,0,0.0513474506952081
"log10(adult_weight)5631",261,5,"PGLSSEY",0.16,0,-6.14991064783197e-10
"15631",261,5,"Compar",0.010791351710175,0,0.0857077101614947
"log10(adult_weight)5641",261,5,"PGLSSEY",0.97,0,1.3273796145766e-11
"15641",261,5,"Compar",0.0578166494695207,0,0.0618023251381987
"log10(adult_weight)5651",261,5,"PGLSSEY",0.14,0,-5.94122392082623e-10
"15651",261,5,"Compar",0.918015514174874,0,-0.00292321942168838
"log10(adult_weight)5661",261,5,"PGLSSEY",0.68,0,1.89258433586206e-10
"15661",261,5,"Compar",0.798400533659864,0,0.00827585235764516
"log10(adult_weight)5671",261,5,"PGLSSEY",0.47,0,-2.88946635874425e-10
"15671",261,5,"Compar",0.615877750583823,0,0.0174382991731661
"log10(adult_weight)5681",261,5,"PGLSSEY",0.59,0,2.45916602830643e-10
"15681",261,5,"Compar",0.327682445421737,0,0.031627194277871
"log10(adult_weight)5691",261,5,"PGLSSEY",0.87,0,7.35365419384146e-11
"15691",261,5,"Compar",0.0564847784536728,0,0.0605511150773448
"log10(adult_weight)5701",261,5,"PGLSSEY",0.67,0,1.76684549777072e-10
"15701",261,5,"Compar",0.546164358839709,0,-0.0181515816693976
"log10(adult_weight)5711",261,5,"PGLSSEY",0.0096,0,-1.05538019634409e-09
"15711",261,5,"Compar",0.64584092334214,0,-0.0163783045172963
"log10(adult_weight)5721",261,5,"PGLSSEY",0.74,0,-1.40389671241202e-10
"15721",261,5,"Compar",0.20387080212703,0,0.0371347741193793
"log10(adult_weight)5731",261,5,"PGLSSEY",0.87,0,-6.41061038944608e-11
"15731",261,5,"Compar",0.633290689751011,0,0.015182841701749
"log10(adult_weight)5741",261,5,"PGLSSEY",0.48,0,-2.94327403664666e-10
"15741",261,5,"Compar",0.425633396960805,0,0.0274004521197289
"log10(adult_weight)5751",261,5,"PGLSSEY",0.19,0,5.52176258451929e-10
"15751",261,5,"Compar",0.406934838349958,0,-0.0256919233156621
"log10(adult_weight)5761",261,5,"PGLSSEY",0.8,0,9.66341147655166e-11
"15761",261,5,"Compar",0.297746948836016,0,-0.0326053275414244
"log10(adult_weight)5771",261,5,"PGLSSEY",0.0019,0,-1.33482969087135e-09
"15771",261,5,"Compar",0.95139875230221,0,-0.00197863963851663
"log10(adult_weight)5781",261,5,"PGLSSEY",0.72,0,-1.41689642422162e-10
"15781",261,5,"Compar",0.157188793045826,0,0.0440015553256052
"log10(adult_weight)5791",261,5,"PGLSSEY",0.1,0,-6.75054924849578e-10
"15791",261,5,"Compar",0.274328486152962,0,-0.03723738609015
"log10(adult_weight)5801",261,5,"PGLSSEY",0.53,0,2.68569382922924e-10
"15801",261,5,"Compar",0.748052897213086,0,0.0100367860110757
"log10(adult_weight)5811",261,5,"PGLSSEY",0.15,0,-6.35484325907406e-10
"15811",261,5,"Compar",0.0373446016440011,0,-0.0570598652697145
"log10(adult_weight)5821",261,5,"PGLSSEY",0.89,0,5.51613020888277e-11
"15821",261,5,"Compar",0.774725168806233,0,-0.00937134962835695
"log10(adult_weight)5831",261,5,"PGLSSEY",0.36,0,-3.79682708398585e-10
"15831",261,5,"Compar",0.331869744080634,0,0.0277809140935297
"log10(adult_weight)5841",261,5,"PGLSSEY",0.82,0,9.17738186789869e-11
"15841",261,5,"Compar",0.241563863394475,0,0.030758087008147
"log10(adult_weight)5851",261,5,"PGLSSEY",0.64,0,-1.914274524807e-10
"15851",261,5,"Compar",0.717184354788995,0,-0.0115940336136715
"log10(adult_weight)5861",261,5,"PGLSSEY",0.39,0,-3.68208793472944e-10
"15861",261,5,"Compar",0.0184945151126625,0,0.0917060644960479
"log10(adult_weight)5871",261,5,"PGLSSEY",0.15,0,6.60454625167459e-10
"15871",261,5,"Compar",0.391460474324496,0,0.0321478908003645
"log10(adult_weight)5881",261,5,"PGLSSEY",0.4,0,3.4646644263256e-10
"15881",261,5,"Compar",0.832540636200307,0,-0.00699652769542558
"log10(adult_weight)5891",261,5,"PGLSSEY",0.12,0,7.26724206248134e-10
"15891",261,5,"Compar",0.207995122141676,0,-0.0392119414513314
"log10(adult_weight)5901",261,5,"PGLSSEY",0.71,0,-1.60668467774647e-10
"15901",261,5,"Compar",0.670188948663462,0,0.0140011880901021
"log10(adult_weight)5911",261,5,"PGLSSEY",0.14,0,5.76843013149379e-10
"15911",261,5,"Compar",0.34202611995155,0,0.030310649492848
"log10(adult_weight)5921",261,5,"PGLSSEY",0.15,0,-6.26406754772755e-10
"15921",261,5,"Compar",0.377584786101148,0,-0.0354818604571854
"log10(adult_weight)5931",261,5,"PGLSSEY",0.18,0,5.61923334888237e-10
"15931",261,5,"Compar",0.71382876733524,0,0.00934809748199728
"log10(adult_weight)5941",261,5,"PGLSSEY",0.89,0,-5.31836207258449e-11
"15941",261,5,"Compar",0.11752899118722,0,0.0508819246015562
"log10(adult_weight)5951",261,5,"PGLSSEY",0.68,0,1.70939815231816e-10
"15951",261,5,"Compar",0.752009674779424,0,-0.0109622007862975
"log10(adult_weight)5961",261,5,"PGLSSEY",0.016,0,-9.67565631677635e-10
"15961",261,5,"Compar",0.200283594795581,0,0.0386827221572941
"log10(adult_weight)5971",261,5,"PGLSSEY",0.35,0,3.94895771886401e-10
"15971",261,5,"Compar",0.94867796990127,0,0.00225464725425129
"log10(adult_weight)5981",261,5,"PGLSSEY",0.79,0,-1.05786133959797e-10
"15981",261,5,"Compar",0.171584127420538,0,0.0425007473813093
"log10(adult_weight)5991",261,5,"PGLSSEY",0.84,0,-8.0748346782371e-11
"15991",261,5,"Compar",0.702123907203478,0,-0.011863736240588
"log10(adult_weight)6001",43,10,"PGLSSEY",0.52,0,9.49456214238293e-10
"16001",43,10,"Compar",0.86189736765796,0,0.00743190431466212
"log10(adult_weight)6011",47,10,"PGLSSEY",0.13,0,-2.49840331408891e-09
"16011",47,10,"Compar",0.847167372968292,0,-0.00904877280221716
"log10(adult_weight)6021",43,10,"PGLSSEY",0.37,0,-1.53177433407514e-09
"16021",43,10,"Compar",0.315117418729438,0,0.0506682700316902
"log10(adult_weight)6031",44,10,"PGLSSEY",0.74,0,6.92535438824647e-10
"16031",44,10,"Compar",0.0797796458666509,0,-0.0222882143165601
"log10(adult_weight)6041",47,10,"PGLSSEY",0.22,0,3.27806281888593e-09
"16041",47,10,"Compar",0.295495445226114,0,0.0122218951341468
"log10(adult_weight)6051",47,10,"PGLSSEY",0.34,0,-1.41927626562255e-09
"16051",47,10,"Compar",0.347253359018776,0,-0.0532098918557552
"log10(adult_weight)6061",45,10,"PGLSSEY",0.17,0,-2.81688127186086e-09
"16061",45,10,"Compar",0.627044492825854,0,-0.0315565235791425
"log10(adult_weight)6071",49,10,"PGLSSEY",0.84,0,3.16568376911626e-10
"16071",49,10,"Compar",0.8441017083149,0,-0.0107795336672993
"log10(adult_weight)6081",44,10,"PGLSSEY",0.48,0,1.96899237553129e-09
"16081",44,10,"Compar",0.723745187909423,0,0.00430911924896238
"log10(adult_weight)6091",46,10,"PGLSSEY",0.088,0,-3.54999701940431e-09
"16091",46,10,"Compar",0.738891151607018,0,-0.00852974819687224
"log10(adult_weight)6101",46,10,"PGLSSEY",0.69,0,5.27881057703307e-10
"16101",46,10,"Compar",0.425151764307061,0,-0.041059018249999
"log10(adult_weight)6111",47,10,"PGLSSEY",0.56,0,1.2066434526151e-09
"16111",47,10,"Compar",0.741712604710277,0,0.0164058257487645
"log10(adult_weight)6121",44,10,"PGLSSEY",0.62,0,1.51471563051902e-09
"16121",44,10,"Compar",0.0115887487908508,0,-0.0324290100826468
"log10(adult_weight)6131",44,10,"PGLSSEY",0.032,0,-4.28480005877372e-09
"16131",44,10,"Compar",0.597668025716909,0,-0.0110994984616142
"log10(adult_weight)6141",45,10,"PGLSSEY",0.58,0,-1.2563792927742e-09
"16141",45,10,"Compar",0.231208819771896,0,0.0143601914082805
"log10(adult_weight)6151",47,10,"PGLSSEY",0.64,0,1.10890947482512e-09
"16151",47,10,"Compar",0.494209912475238,0,-0.0312831775035658
"log10(adult_weight)6161",45,10,"PGLSSEY",0.88,0,2.89326235515191e-10
"16161",45,10,"Compar",0.573264753200957,0,-0.00666562385930036
"log10(adult_weight)6171",46,10,"PGLSSEY",0.9,0,3.29812030759172e-10
"16171",46,10,"Compar",0.873436800081944,0,-0.00160122976808186
"log10(adult_weight)6181",47,10,"PGLSSEY",0.22,0,3.73926783009149e-09
"16181",47,10,"Compar",0.928555158640409,0,-0.000717840351656229
"log10(adult_weight)6191",46,10,"PGLSSEY",0.89,0,2.34350468972201e-10
"16191",46,10,"Compar",0.0394639687800922,0,0.0825177992076387
"log10(adult_weight)6201",49,10,"PGLSSEY",0.89,0,-3.06578498641546e-10
"16201",49,10,"Compar",0.276575044517885,0,-0.0114062981523252
"log10(adult_weight)6211",47,10,"PGLSSEY",0.3,0,2.35752130079554e-09
"16211",47,10,"Compar",0.394191833696705,0,-0.00949790312149118
"log10(adult_weight)6221",45,10,"PGLSSEY",0.0091,0,5.02350668566463e-09
"16221",45,10,"Compar",0.355090613642833,0,0.0434022492312622
"log10(adult_weight)6231",46,10,"PGLSSEY",0.38,0,-1.24853040282911e-09
"16231",46,10,"Compar",0.724029968475869,0,0.018433054195083
"log10(adult_weight)6241",48,10,"PGLSSEY",0.092,0,-3.5460229665787e-09
"16241",48,10,"Compar",0.0229943068701433,0,0.0977362363372378
"log10(adult_weight)6251",46,10,"PGLSSEY",0.68,0,6.26413519427945e-10
"16251",46,10,"Compar",0.900298886292841,0,0.00672510315004748
"log10(adult_weight)6261",48,10,"PGLSSEY",0.45,0,1.15659696467699e-09
"16261",48,10,"Compar",0.0151235840691932,0,-0.111728761892355
"log10(adult_weight)6271",47,10,"PGLSSEY",0.52,0,1.1415903894062e-09
"16271",47,10,"Compar",0.371483969374677,0,0.0432577852795748
"log10(adult_weight)6281",46,10,"PGLSSEY",0.34,0,-1.40836465824716e-09
"16281",46,10,"Compar",0.399741772747224,0,-0.0440787761610955
"log10(adult_weight)6291",47,10,"PGLSSEY",0.5,0,1.84876664107565e-09
"16291",47,10,"Compar",0.476735072412576,0,-0.0105727628691477
"log10(adult_weight)6301",45,10,"PGLSSEY",0.87,0,-3.60685555794759e-10
"16301",45,10,"Compar",0.959946533366866,0,-0.00102017586959335
"log10(adult_weight)6311",43,10,"PGLSSEY",0.79,0,3.74605949946328e-10
"16311",43,10,"Compar",0.872727226894201,0,-0.00636853438122009
"log10(adult_weight)6321",47,10,"PGLSSEY",0.38,0,1.87531545877515e-09
"16321",47,10,"Compar",0.184852146374916,0,0.0377121508606622
"log10(adult_weight)6331",44,10,"PGLSSEY",0.99,0,-2.79805712629632e-11
"16331",44,10,"Compar",0.145271424362368,0,-0.0131501782733019
"log10(adult_weight)6341",48,10,"PGLSSEY",0.28,0,-1.59011765724439e-09
"16341",48,10,"Compar",0.918732973019135,0,-0.005829370566931
"log10(adult_weight)6351",43,10,"PGLSSEY",0.97,0,6.30307689952158e-11
"16351",43,10,"Compar",0.074434769551956,0,-0.0628785712265039
"log10(adult_weight)6361",43,10,"PGLSSEY",0.016,0,5.60264277983251e-09
"16361",43,10,"Compar",0.0121315940110067,0,0.0269225977602285
"log10(adult_weight)6371",47,10,"PGLSSEY",0.85,0,-2.98256742469802e-10
"16371",47,10,"Compar",0.49623758660394,0,0.0223178408714204
"log10(adult_weight)6381",46,10,"PGLSSEY",0.19,0,-2.13510932841019e-09
"16381",46,10,"Compar",0.147487559817793,0,0.057133606927968
"log10(adult_weight)6391",43,10,"PGLSSEY",0.73,0,-7.68391320171822e-10
"16391",46,10,"Compar",0.147487559817793,0,0.057133606927968
"log10(adult_weight)6401",44,10,"PGLSSEY",0.97,0,-5.20590538097215e-11
"16401",44,10,"Compar",0.823971811723639,0,0.00978924011389126
"log10(adult_weight)6411",46,10,"PGLSSEY",0.55,0,1.36671597135663e-09
"16411",46,10,"Compar",0.672452147260091,0,0.0062384487924671
"log10(adult_weight)6421",44,10,"PGLSSEY",0.5,0,1.08734644589093e-09
"16421",44,10,"Compar",0.0888461885172647,0,-0.0466980169159368
"log10(adult_weight)6431",47,10,"PGLSSEY",0.097,0,-2.5183181144266e-09
"16431",47,10,"Compar",0.822653497565948,0,-0.00863262311221724
"log10(adult_weight)6441",46,10,"PGLSSEY",0.43,0,1.79471927174725e-09
"16441",46,10,"Compar",0.961567144961467,0,0.000495922340410182
"log10(adult_weight)6451",46,10,"PGLSSEY",0.91,0,1.99052881013923e-10
"16451",46,10,"Compar",0.639403428198805,0,0.0133451259816815
"log10(adult_weight)6461",47,10,"PGLSSEY",0.36,0,-1.86541768410758e-09
"16461",47,10,"Compar",0.869428823207679,0,0.0015835068672283
"log10(adult_weight)6471",46,10,"PGLSSEY",0.33,0,-2.00401553088769e-09
